Suburb,Rooms,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,Lattitude,Longtitude,year,month,Type_h,Type_t,Type_u,Region_EM,Region_NM,Region_SEM,Region_SM,Region_WM
Windsor,2,957500.0,2017-06-24,4.6,2,1,1,136.0,-37.85542,144.99571,2017,6,1,0,0,0,0,0,1,0
Windsor,3,2080000.0,2017-06-24,4.6,3,2,2,754.0,-37.85679,145.00089,2017,6,1,0,0,0,0,0,1,0
Yallambie,3,852000.0,2017-06-24,12.7,3,2,2,629.0,-37.73058,145.08705,2017,6,1,0,0,0,1,0,0,0
Abbotsford,3,1402500.0,2017-05-27,3.0,3,1,1,270.0,-37.8023,144.99615,2017,5,1,0,0,0,1,0,0,0
Aberfeldie,5,2905000.0,2017-05-27,7.5,5,3,2,557.0,-37.76181,144.89327,2017,5,1,0,0,0,0,0,0,1
Airport West,2,650000.0,2017-05-27,10.4,2,1,3,374.0,-37.71811,144.87693,2017,5,1,0,0,0,0,0,0,1
Airport West,3,856000.0,2017-05-27,10.4,3,2,1,300.0,-37.71917,144.87819,2017,5,0,1,0,0,0,0,0,1
Albert Park,3,1505000.0,2017-05-27,3.0,3,1,1,149.0,-37.84587,144.94828,2017,5,1,0,0,0,0,0,1,0
Albert Park,3,1900000.0,2017-05-27,3.0,3,1,1,186.0,-37.84431,144.95532,2017,5,1,0,0,0,0,0,1,0
Albion,3,600000.0,2017-05-27,10.5,3,2,2,247.0,-37.77976,144.81559,2017,5,0,0,1,0,0,0,0,1
Altona,2,1030000.0,2017-05-27,11.0,2,1,1,743.0,-37.8732,144.81331,2017,5,1,0,0,0,0,0,0,1
Altona,3,1005000.0,2017-05-27,11.0,3,1,4,575.0,-37.86715,144.80612,2017,5,1,0,0,0,0,0,0,1
Armadale,2,410000.0,2017-05-27,6.3,2,1,0,1097.0,-37.85549,145.0163,2017,5,0,0,1,0,0,0,1,0
Armadale,2,590000.0,2017-05-27,6.3,2,1,1,903.0,-37.85963,145.02077,2017,5,0,0,1,0,0,0,1,0
Armadale,3,1850000.0,2017-05-27,6.3,3,2,2,348.0,-37.85862,145.01676,2017,5,1,0,0,0,0,0,1,0
Ascot Vale,3,1530000.0,2017-05-27,4.3,3,2,1,257.0,-37.77727,144.92655,2017,5,1,0,0,0,0,0,0,1
Ascot Vale,3,865000.0,2017-05-27,4.3,3,1,0,217.0,-37.77391,144.92151,2017,5,1,0,0,0,0,0,0,1
Ascot Vale,3,1370000.0,2017-05-27,4.3,3,2,2,566.0,-37.7801,144.90976,2017,5,1,0,0,0,0,0,0,1
Ascot Vale,3,1082000.0,2017-05-27,4.3,3,2,2,254.0,-37.77549,144.90865,2017,5,1,0,0,0,0,0,0,1
Ashburton,4,1972500.0,2017-05-27,10.2,4,1,1,676.0,-37.86223,145.08696,2017,5,1,0,0,0,0,0,1,0
Ashburton,3,1775000.0,2017-05-27,10.2,3,2,2,721.0,-37.86123,145.08845,2017,5,1,0,0,0,0,0,1,0
Aspendale,4,1150000.0,2017-05-27,21.5,4,2,2,599.0,-38.01468,145.09789,2017,5,1,0,0,0,0,1,0,0
Avondale Heights,4,835000.0,2017-05-27,9.5,4,2,2,573.0,-37.76272,144.85569,2017,5,1,0,0,0,0,0,0,1
Balwyn,2,725000.0,2017-05-27,7.9,2,1,1,136.0,-37.80626,145.08776,2017,5,0,0,1,0,0,0,1,0
Balwyn,2,602000.0,2017-05-27,7.9,2,1,1,1129.0,-37.81623,145.0841,2017,5,0,0,1,0,0,0,1,0
Balwyn North,3,1300000.0,2017-05-27,9.7,3,2,2,975.0,-37.79673,145.06853,2017,5,1,0,0,0,0,0,1,0
Balwyn North,3,1330000.0,2017-05-27,9.7,3,2,1,260.0,-37.79294,145.08583,2017,5,0,1,0,0,0,0,1,0
Balwyn North,4,2050000.0,2017-05-27,9.7,4,3,2,526.0,-37.80365,145.09048,2017,5,1,0,0,0,0,0,1,0
Balwyn North,5,1940000.0,2017-05-27,9.7,5,2,1,629.0,-37.79238,145.07841,2017,5,1,0,0,0,0,0,1,0
Balwyn North,3,1590000.0,2017-05-27,9.7,3,1,1,697.0,-37.78483,145.07477,2017,5,1,0,0,0,0,0,1,0
Balwyn North,2,725000.0,2017-05-27,9.7,2,1,1,134.0,-37.79541,145.0657,2017,5,0,0,1,0,0,0,1,0
Balwyn North,2,2367000.0,2017-05-27,9.7,2,1,2,773.0,-37.79589,145.07832,2017,5,1,0,0,0,0,0,1,0
Bayswater,4,705000.0,2017-05-27,23.2,4,2,4,765.0,-37.854,145.2565,2017,5,1,0,0,1,0,0,0,0
Beaumaris,4,2200000.0,2017-05-27,17.3,4,3,2,704.0,-37.99035,145.03839,2017,5,1,0,0,0,0,0,1,0
Bellfield,2,736500.0,2017-05-27,8.8,2,1,1,271.0,-37.75329,145.04059,2017,5,1,0,0,1,0,0,0,0
Bellfield,3,780000.0,2017-05-27,8.8,3,1,2,680.0,-37.75255,145.03972,2017,5,1,0,0,1,0,0,0,0
Bentleigh,4,1479000.0,2017-05-27,11.4,4,2,2,603.0,-37.91655,145.02448,2017,5,1,0,0,0,0,0,1,0
Bentleigh,3,1199000.0,2017-05-27,11.4,3,1,2,383.0,-37.91916,145.04986,2017,5,1,0,0,0,0,0,1,0
Bentleigh,4,1350000.0,2017-05-27,11.4,4,3,2,557.0,-37.91389,145.02804,2017,5,1,0,0,0,0,0,1,0
Bentleigh East,3,890000.0,2017-05-27,13.8,3,2,1,260.0,-37.92188,145.07266,2017,5,1,0,0,0,0,0,1,0
Bentleigh East,3,1430000.0,2017-05-27,13.8,3,2,2,614.0,-37.91068,145.06802,2017,5,1,0,0,0,0,0,1,0
Bentleigh East,3,955000.0,2017-05-27,13.8,3,2,2,225.0,-37.91425,145.08376,2017,5,0,1,0,0,0,0,1,0
Black Rock,3,1080000.0,2017-05-27,17.3,3,2,2,328.0,-37.97359,145.0214,2017,5,0,0,1,0,0,0,1,0
Black Rock,2,623500.0,2017-05-27,17.3,2,1,1,159.0,-37.97363,145.02302,2017,5,0,0,1,0,0,0,1,0
Blackburn South,4,1258000.0,2017-05-27,13.4,4,1,2,769.0,-37.83998,145.15198,2017,5,1,0,0,1,0,0,0,0
Briar Hill,3,590000.0,2017-05-27,16.1,3,1,2,392.0,-37.70433,145.12184,2017,5,1,0,0,1,0,0,0,0
Brighton,3,1211000.0,2017-05-27,10.5,3,2,1,343.0,-37.88623,144.99858,2017,5,1,0,0,0,0,0,1,0
Brighton,4,3225000.0,2017-05-27,10.5,4,3,3,803.0,-37.9146,145.00535,2017,5,1,0,0,0,0,0,1,0
Brighton,4,2385000.0,2017-05-27,10.5,4,3,2,373.0,-37.92465,144.9992,2017,5,1,0,0,0,0,0,1,0
Brighton East,4,2300000.0,2017-05-27,10.3,4,3,2,592.0,-37.92173,145.01436,2017,5,1,0,0,0,0,0,1,0
Brighton East,4,1605000.0,2017-05-27,10.3,4,1,2,606.0,-37.91684,145.01727,2017,5,1,0,0,0,0,0,1,0
Brighton East,2,1035000.0,2017-05-27,10.3,2,1,1,542.0,-37.91704,145.01846,2017,5,1,0,0,0,0,0,1,0
Broadmeadows,3,505000.0,2017-05-27,14.0,3,1,1,546.0,-37.67411,144.94677,2017,5,1,0,0,0,1,0,0,0
Brooklyn,3,663000.0,2017-05-27,6.4,3,2,2,244.0,-37.82017,144.84904,2017,5,0,1,0,0,0,0,0,1
Brunswick,2,860000.0,2017-05-27,5.2,2,1,1,245.0,-37.77111,144.96427,2017,5,1,0,0,0,1,0,0,0
Brunswick,3,1505000.0,2017-05-27,5.2,3,1,1,349.0,-37.7744,144.96753,2017,5,1,0,0,0,1,0,0,0
Brunswick,3,1700000.0,2017-05-27,5.2,3,2,0,200.0,-37.77494,144.9697,2017,5,1,0,0,0,1,0,0,0
Brunswick,3,1280000.0,2017-05-27,5.2,3,1,1,439.0,-37.77047,144.97005,2017,5,1,0,0,0,1,0,0,0
Brunswick,5,2545000.0,2017-05-27,5.2,5,3,4,957.0,-37.77501,144.95117,2017,5,1,0,0,0,1,0,0,0
Brunswick,3,1405000.0,2017-05-27,5.2,3,2,2,401.0,-37.76491,144.95253,2017,5,1,0,0,0,1,0,0,0
Brunswick,2,460000.0,2017-05-27,5.2,2,1,1,69.0,-37.75867,144.95679,2017,5,0,0,1,0,1,0,0,0
Brunswick East,4,1210000.0,2017-05-27,4.0,4,2,2,425.0,-37.76262,144.97733,2017,5,1,0,0,0,1,0,0,0
Brunswick East,3,1265000.0,2017-05-27,4.0,3,1,0,161.0,-37.77742,144.97388,2017,5,1,0,0,0,1,0,0,0
Brunswick West,3,1300000.0,2017-05-27,5.2,3,1,3,484.0,-37.75416,144.94491,2017,5,1,0,0,0,1,0,0,0
Brunswick West,2,460000.0,2017-05-27,5.2,2,1,1,54.0,-37.75948,144.94758,2017,5,0,0,1,0,1,0,0,0
Brunswick West,1,263100.0,2017-05-27,5.2,1,1,1,41.0,-37.75953,144.94094,2017,5,0,0,1,0,1,0,0,0
Brunswick West,5,1075000.0,2017-05-27,5.2,5,1,1,441.0,-37.77242,144.94458,2017,5,1,0,0,0,1,0,0,0
Bulleen,4,950000.0,2017-05-27,10.8,4,2,2,189.0,-37.76048,145.08476,2017,5,0,1,0,1,0,0,0,0
Bulleen,1,1310000.0,2017-05-27,10.8,1,1,1,604.0,-37.75981,145.08599,2017,5,1,0,0,1,0,0,0,0
Bundoora,3,714000.0,2017-05-27,12.1,3,1,2,412.0,-37.6993,145.06193,2017,5,1,0,0,0,1,0,0,0
Bundoora,4,880000.0,2017-05-27,12.1,4,2,2,520.0,-37.68155,145.04945,2017,5,1,0,0,0,1,0,0,0
Bundoora,3,1405000.0,2017-05-27,12.1,3,2,2,639.0,-37.69353,145.06008,2017,5,1,0,0,0,1,0,0,0
Other,3,1837500.0,2017-05-27,2.4,3,2,1,93.0,-37.82921,145.00826,2017,5,1,0,0,0,1,0,0,0
Other,3,593000.0,2017-05-27,14.8,4,2,2,480.0,-37.73321,144.75752,2017,5,1,0,0,0,0,0,0,1
Burwood,3,1732000.0,2017-05-27,10.4,3,1,0,646.0,-37.85049,145.11687,2017,5,1,0,0,0,0,0,1,0
Burwood,3,1253500.0,2017-05-27,10.4,3,1,1,583.0,-37.85475,145.12321,2017,5,1,0,0,0,0,0,1,0
Burwood,2,700000.0,2017-05-27,10.4,2,1,1,148.0,-37.84743,145.09657,2017,5,0,1,0,0,0,0,1,0
Burwood East,3,780000.0,2017-05-27,14.7,3,2,2,306.0,-37.85473,145.1521,2017,5,0,1,0,1,0,0,0,0
Cairnlea,4,720000.0,2017-05-27,14.8,4,2,2,595.0,-37.76203,144.77764,2017,5,1,0,0,0,0,0,0,1
Camberwell,3,1622000.0,2017-05-27,7.7,3,2,2,446.0,-37.84473,145.09218,2017,5,1,0,0,0,0,0,1,0
Camberwell,3,1290000.0,2017-05-27,7.7,3,2,2,321.0,-37.84627,145.08366,2017,5,1,0,0,0,0,0,1,0
Canterbury,3,1930000.0,2017-05-27,8.4,3,2,1,359.0,-37.8279,145.07403,2017,5,1,0,0,0,0,0,1,0
Canterbury,4,2408000.0,2017-05-27,8.4,4,2,2,654.0,-37.83208,145.07533,2017,5,1,0,0,0,0,0,1,0
Carlton North,3,1628000.0,2017-05-27,3.5,3,1,0,216.0,-37.78026,144.97554,2017,5,1,0,0,0,1,0,0,0
Carnegie,3,1450000.0,2017-05-27,10.1,3,2,2,621.0,-37.90262,145.05709,2017,5,1,0,0,0,0,0,1,0
Other,2,570000.0,2017-05-27,8.7,2,1,1,601.0,-37.88524,145.02398,2017,5,0,0,1,0,0,0,1,0
Caulfield North,2,1417500.0,2017-05-27,7.8,2,1,2,307.0,-37.86906,145.01986,2017,5,1,0,0,0,0,0,1,0
Caulfield South,4,1550000.0,2017-05-27,8.7,4,1,2,584.0,-37.89694,145.02176,2017,5,1,0,0,0,0,0,1,0
Chadstone,2,510000.0,2017-05-27,11.7,2,1,2,897.0,-37.88321,145.09594,2017,5,1,0,0,0,0,0,1,0
Cheltenham,3,1010000.0,2017-05-27,17.9,3,1,2,532.0,-37.95746,145.06706,2017,5,1,0,0,0,0,0,1,0
Cheltenham,2,601000.0,2017-05-27,17.9,2,1,1,1078.0,-37.95745,145.07219,2017,5,0,0,1,0,0,0,1,0
Cheltenham,3,1145000.0,2017-05-27,17.9,3,1,2,584.0,-37.96911,145.07271,2017,5,1,0,0,0,0,0,1,0
Cheltenham,3,755000.0,2017-05-27,17.9,3,1,2,350.0,-37.95342,145.06026,2017,5,1,0,0,0,0,0,1,0
Clayton,4,1040000.0,2017-05-27,16.7,4,2,2,735.0,-37.92374,145.13222,2017,5,1,0,0,0,0,1,0,0
Clayton South,3,700000.0,2017-05-27,17.5,3,2,2,363.0,-37.93296,145.12664,2017,5,0,0,1,0,0,1,0,0
Clifton Hill,3,1460000.0,2017-05-27,3.6,3,1,0,192.0,-37.78992,144.99845,2017,5,1,0,0,0,1,0,0,0
Coburg,5,1615000.0,2017-05-27,6.7,5,2,3,630.0,-37.7532,144.97114,2017,5,1,0,0,0,1,0,0,0
Coburg,3,1090000.0,2017-05-27,6.7,3,2,1,512.0,-37.75236,144.97587,2017,5,1,0,0,0,1,0,0,0
Coburg North,3,865000.0,2017-05-27,6.7,3,2,2,677.0,-37.72361,144.9837,2017,5,1,0,0,0,1,0,0,0
Coburg North,2,525000.0,2017-05-27,6.7,2,2,1,143.0,-37.72037,144.97023,2017,5,0,1,0,0,1,0,0,0
Collingwood,2,1135000.0,2017-05-27,2.0,2,1,0,144.0,-37.80298,144.98894,2017,5,1,0,0,0,1,0,0,0
Collingwood,2,900000.0,2017-05-27,2.0,2,1,0,139.0,-37.79812,144.98873,2017,5,1,0,0,0,1,0,0,0
Craigieburn,2,340000.0,2017-05-27,20.6,2,1,1,197.0,-37.57886,144.90817,2017,5,0,1,0,0,1,0,0,0
Craigieburn,3,499000.0,2017-05-27,20.6,3,2,0,598.0,-37.5993,144.93867,2017,5,1,0,0,0,1,0,0,0
Craigieburn,3,430000.0,2017-05-27,20.6,3,2,1,280.0,-37.57056,144.91751,2017,5,1,0,0,0,1,0,0,0
Craigieburn,3,420000.0,2017-05-27,20.6,3,2,2,219.0,-37.57243,144.92663,2017,5,0,1,0,0,1,0,0,0
Cremorne,2,1253000.0,2017-05-27,2.4,2,1,2,155.0,-37.82653,144.98945,2017,5,1,0,0,0,1,0,0,0
Croydon,4,720000.0,2017-05-27,23.0,4,2,3,879.0,-37.79079,145.30208,2017,5,1,0,0,1,0,0,0,0
Croydon,3,637000.0,2017-05-27,23.0,3,1,2,455.0,-37.79318,145.25811,2017,5,1,0,0,1,0,0,0,0
Other,4,905000.0,2017-05-27,23.0,4,2,2,731.0,-37.78021,145.26367,2017,5,1,0,0,1,0,0,0,0
Other,3,800000.0,2017-05-27,23.0,3,1,2,865.0,-37.81263,145.27588,2017,5,1,0,0,1,0,0,0,0
Deer Park,4,447000.0,2017-05-27,14.8,4,2,2,704.0,-37.7613,144.75988,2017,5,1,0,0,0,0,0,0,1
Deer Park,3,570000.0,2017-05-27,14.8,3,1,3,531.0,-37.7572,144.76093,2017,5,1,0,0,0,0,0,0,1
Other,4,610000.0,2017-05-27,14.7,4,2,2,528.0,-37.78774,144.76019,2017,5,1,0,0,0,0,0,0,1
Dingley Village,4,1255000.0,2017-05-27,22.2,4,2,3,624.0,-37.97533,145.12278,2017,5,1,0,0,0,0,1,0,0
Doncaster,4,1616000.0,2017-05-27,12.4,4,2,2,668.0,-37.78198,145.11877,2017,5,1,0,0,1,0,0,0,0
Doncaster,3,1060000.0,2017-05-27,12.4,3,1,1,633.0,-37.79094,145.11335,2017,5,1,0,0,1,0,0,0,0
Doncaster,4,1250000.0,2017-05-27,12.4,4,2,3,733.0,-37.79197,145.14257,2017,5,1,0,0,1,0,0,0,0
Doncaster East,3,871000.0,2017-05-27,14.3,3,2,2,195.0,-37.79979,145.15665,2017,5,0,0,1,1,0,0,0,0
Doncaster East,3,1451000.0,2017-05-27,14.3,3,2,2,695.0,-37.78541,145.15493,2017,5,1,0,0,1,0,0,0,0
Doncaster East,3,1385000.0,2017-05-27,14.3,3,2,3,654.0,-37.78496,145.14659,2017,5,1,0,0,1,0,0,0,0
Doncaster East,3,1360000.0,2017-05-27,14.3,3,2,2,402.0,-37.79408,145.16352,2017,5,1,0,0,1,0,0,0,0
Elsternwick,3,1060000.0,2017-05-27,7.2,3,2,1,306.0,-37.89507,145.00477,2017,5,1,0,0,0,0,0,1,0
Elsternwick,4,1970000.0,2017-05-27,7.2,4,2,2,470.0,-37.89359,145.01267,2017,5,0,1,0,0,0,0,1,0
Eltham,3,855000.0,2017-05-27,18.0,3,1,1,654.0,-37.73209,145.13845,2017,5,1,0,0,1,0,0,0,0
Eltham North,4,895000.0,2017-05-27,18.0,4,3,2,792.0,-37.68966,145.14649,2017,5,1,0,0,1,0,0,0,0
Eltham North,4,925000.0,2017-05-27,18.0,4,2,2,796.0,-37.69771,145.1349,2017,5,1,0,0,1,0,0,0,0
Elwood,2,902000.0,2017-05-27,7.2,2,1,0,702.0,-37.87944,144.99375,2017,5,0,0,1,0,0,0,1,0
Elwood,2,1410000.0,2017-05-27,7.2,2,1,1,249.0,-37.87964,144.9856,2017,5,1,0,0,0,0,0,1,0
Elwood,3,1360000.0,2017-05-27,7.2,3,2,2,797.0,-37.8867,144.99141,2017,5,0,1,0,0,0,0,1,0
Epping,3,500000.0,2017-05-27,19.6,3,2,2,553.0,-37.64463,145.04155,2017,5,1,0,0,0,1,0,0,0
Epping,3,573000.0,2017-05-27,19.6,3,2,2,637.0,-37.64097,145.05757,2017,5,1,0,0,0,1,0,0,0
Epping,3,380500.0,2017-05-27,19.6,3,2,1,156.0,-37.6349,145.04042,2017,5,0,0,1,0,1,0,0,0
Epping,3,528000.0,2017-05-27,19.6,3,2,1,525.0,-37.6507,145.04681,2017,5,1,0,0,0,1,0,0,0
Epping,3,465000.0,2017-05-27,19.6,3,2,1,606.0,-37.62858,145.03735,2017,5,1,0,0,0,1,0,0,0
Epping,4,545000.0,2017-05-27,19.6,4,2,2,635.0,-37.64051,145.05743,2017,5,1,0,0,0,1,0,0,0
Epping,2,452500.0,2017-05-27,19.6,2,1,1,279.0,-37.65791,145.02643,2017,5,1,0,0,0,1,0,0,0
Essendon,3,830000.0,2017-05-27,7.5,3,2,1,176.0,-37.74936,144.89669,2017,5,0,1,0,0,0,0,0,1
Essendon,3,886000.0,2017-05-27,7.5,3,2,1,173.0,-37.75382,144.89167,2017,5,1,0,0,0,0,0,0,1
Essendon,1,280000.0,2017-05-27,7.5,1,1,1,28.0,-37.75209,144.92255,2017,5,0,0,1,0,0,0,0,1
Essendon,3,850000.0,2017-05-27,7.5,3,2,2,204.0,-37.74487,144.91194,2017,5,1,0,0,0,0,0,0,1
Essendon North,2,445000.0,2017-05-27,8.2,2,1,1,92.0,-37.7388,144.89984,2017,5,0,0,1,0,0,0,0,1
Essendon West,3,1050000.0,2017-05-27,7.5,3,3,1,846.0,-37.75228,144.88429,2017,5,1,0,0,0,0,0,0,1
Fawkner,3,710000.0,2017-05-27,13.1,3,2,4,491.0,-37.69544,144.964,2017,5,1,0,0,0,1,0,0,0
Fawkner,4,800000.0,2017-05-27,13.1,4,2,4,625.0,-37.71112,144.97357,2017,5,1,0,0,0,1,0,0,0
Fawkner,3,805000.0,2017-05-27,13.1,3,2,2,572.0,-37.70145,144.962,2017,5,1,0,0,0,1,0,0,0
Fawkner,2,786000.0,2017-05-27,13.1,2,1,4,687.0,-37.71833,144.96935,2017,5,1,0,0,0,1,0,0,0
Fawkner,3,577000.0,2017-05-27,13.1,3,1,1,164.0,-37.71976,144.97121,2017,5,0,1,0,0,1,0,0,0
Fitzroy North,2,1321000.0,2017-05-27,3.6,2,1,1,167.0,-37.78219,144.98371,2017,5,1,0,0,0,1,0,0,0
Fitzroy North,2,960000.0,2017-05-27,3.6,2,1,0,121.0,-37.78534,144.98125,2017,5,1,0,0,0,1,0,0,0
Flemington,2,990000.0,2017-05-27,3.4,2,1,1,180.0,-37.7839,144.92727,2017,5,1,0,0,0,1,0,0,0
Footscray,3,1100000.0,2017-05-27,5.1,3,1,0,390.0,-37.79977,144.88887,2017,5,1,0,0,0,0,0,0,1
Footscray,2,455000.0,2017-05-27,5.1,2,1,1,43.0,-37.78822,144.88361,2017,5,0,1,0,0,0,0,0,1
Forest Hill,2,680000.0,2017-05-27,15.4,2,1,1,189.0,-37.83283,145.17533,2017,5,1,0,0,1,0,0,0,0
Forest Hill,5,1205000.0,2017-05-27,15.4,5,3,2,477.0,-37.84252,145.17258,2017,5,1,0,0,1,0,0,0,0
Other,5,1880000.0,2017-05-27,7.2,5,2,2,538.0,-37.89989,145.00883,2017,5,1,0,0,0,0,0,1,0
Gladstone Park,3,755000.0,2017-05-27,12.9,3,1,1,935.0,-37.69744,144.89073,2017,5,1,0,0,0,0,0,0,1
Gladstone Park,4,635000.0,2017-05-27,12.9,4,2,2,634.0,-37.68368,144.88976,2017,5,1,0,0,0,0,0,0,1
Glen Iris,2,762000.0,2017-05-27,7.3,2,1,1,730.0,-37.85563,145.04369,2017,5,0,0,1,0,0,0,1,0
Glen Iris,4,2920000.0,2017-05-27,7.3,4,3,3,1064.0,-37.86224,145.06406,2017,5,1,0,0,0,0,0,1,0
Glen Iris,3,1501000.0,2017-05-27,7.3,3,2,2,313.0,-37.85385,145.06473,2017,5,0,1,0,0,0,0,1,0
Glen Iris,3,1500000.0,2017-05-27,7.3,3,2,2,409.0,-37.84965,145.05904,2017,5,1,0,0,0,0,0,1,0
Glen Iris,3,1330000.0,2017-05-27,7.3,3,2,2,296.0,-37.85948,145.08571,2017,5,0,0,1,0,0,0,1,0
Glen Waverley,4,1130000.0,2017-05-27,16.7,4,2,2,690.0,-37.90004,145.17205,2017,5,1,0,0,1,0,0,0,0
Glen Waverley,4,1331000.0,2017-05-27,16.7,4,2,2,762.0,-37.86584,145.16502,2017,5,1,0,0,1,0,0,0,0
Glen Waverley,4,1100000.0,2017-05-27,16.7,4,2,2,726.0,-37.89814,145.14457,2017,5,1,0,0,1,0,0,0,0
Glen Waverley,3,1135000.0,2017-05-27,16.7,3,2,2,328.0,-37.86931,145.15081,2017,5,0,0,1,1,0,0,0,0
Glenroy,4,651000.0,2017-05-27,11.2,4,1,2,587.0,-37.69897,144.90998,2017,5,1,0,0,0,1,0,0,0
Glenroy,3,865000.0,2017-05-27,11.2,3,1,1,746.0,-37.71051,144.90925,2017,5,1,0,0,0,1,0,0,0
Glenroy,1,362500.0,2017-05-27,11.2,1,1,1,124.0,-37.70917,144.92291,2017,5,0,0,1,0,1,0,0,0
Glenroy,3,922000.0,2017-05-27,11.2,3,1,1,584.0,-37.71016,144.9215,2017,5,1,0,0,0,1,0,0,0
Glenroy,2,650000.0,2017-05-27,11.2,2,1,2,650.0,-37.69712,144.91949,2017,5,1,0,0,0,1,0,0,0
Glenroy,3,815000.0,2017-05-27,11.2,3,1,1,641.0,-37.70757,144.90782,2017,5,1,0,0,0,1,0,0,0
Greensborough,3,740000.0,2017-05-27,16.1,3,1,3,580.0,-37.71536,145.10205,2017,5,1,0,0,0,1,0,0,0
Greenvale,5,750000.0,2017-05-27,20.4,5,2,2,877.0,-37.63823,144.88675,2017,5,1,0,0,0,1,0,0,0
Greenvale,4,730000.0,2017-05-27,20.4,4,2,1,633.0,-37.63958,144.90267,2017,5,1,0,0,0,1,0,0,0
Greenvale,3,770000.0,2017-05-27,20.4,3,2,2,711.0,-37.64297,144.88796,2017,5,1,0,0,0,1,0,0,0
Greenvale,3,550000.0,2017-05-27,20.4,3,2,2,392.0,-37.62458,144.88546,2017,5,1,0,0,0,1,0,0,0
Hampton,4,2905000.0,2017-05-27,13.8,4,2,2,630.0,-37.93571,145.00964,2017,5,1,0,0,0,0,0,1,0
Hampton,2,1695000.0,2017-05-27,13.8,2,1,2,765.0,-37.93594,145.0195,2017,5,1,0,0,0,0,0,1,0
Hampton,4,2550000.0,2017-05-27,13.8,4,2,2,726.0,-37.93167,145.00134,2017,5,1,0,0,0,0,0,1,0
Hawthorn,2,525000.0,2017-05-27,5.3,2,1,1,279.0,-37.82676,145.04444,2017,5,0,0,1,0,0,0,1,0
Hawthorn,4,2800000.0,2017-05-27,5.3,4,2,2,750.0,-37.81557,145.04281,2017,5,1,0,0,0,0,0,1,0
Hawthorn,3,1870000.0,2017-05-27,5.3,3,1,1,271.0,-37.81816,145.03938,2017,5,1,0,0,0,0,0,1,0
Hawthorn,3,2402500.0,2017-05-27,5.3,3,2,2,273.0,-37.81625,145.03789,2017,5,1,0,0,0,0,0,1,0
Hawthorn,3,1955000.0,2017-05-27,5.3,3,1,2,261.0,-37.81965,145.02367,2017,5,1,0,0,0,0,0,1,0
Hawthorn,3,1702000.0,2017-05-27,5.3,3,1,2,290.0,-37.81767,145.04041,2017,5,1,0,0,0,0,0,1,0
Hawthorn,4,3399000.0,2017-05-27,5.3,4,2,2,446.0,-37.82785,145.03816,2017,5,1,0,0,0,0,0,1,0
Hawthorn,4,3900000.0,2017-05-27,5.3,4,2,1,595.0,-37.81396,145.01899,2017,5,1,0,0,0,0,0,1,0
Hawthorn East,2,802500.0,2017-05-27,6.2,2,1,2,966.0,-37.82524,145.05568,2017,5,0,0,1,0,0,0,1,0
Hawthorn East,3,2680000.0,2017-05-27,6.2,3,2,4,522.0,-37.82701,145.0541,2017,5,1,0,0,0,0,0,1,0
Heidelberg,2,738000.0,2017-05-27,8.9,2,1,2,154.0,-37.75343,145.06328,2017,5,0,1,0,1,0,0,0,0
Heidelberg Heights,3,715000.0,2017-05-27,8.8,3,2,2,192.0,-37.74128,145.05607,2017,5,0,1,0,1,0,0,0,0
Heidelberg Heights,3,800000.0,2017-05-27,8.8,3,1,0,583.0,-37.73752,145.05228,2017,5,1,0,0,1,0,0,0,0
Heidelberg Heights,2,680000.0,2017-05-27,8.8,2,1,1,129.0,-37.74931,145.05505,2017,5,0,1,0,1,0,0,0,0
Heidelberg Heights,3,1010000.0,2017-05-27,8.8,3,1,2,648.0,-37.73658,145.05341,2017,5,1,0,0,1,0,0,0,0
Heidelberg Heights,3,630000.0,2017-05-27,8.8,3,1,1,277.0,-37.73426,145.05986,2017,5,0,0,1,1,0,0,0,0
Heidelberg West,3,605000.0,2017-05-27,8.8,3,1,2,377.0,-37.73712,145.0369,2017,5,1,0,0,1,0,0,0,0
Heidelberg West,3,580000.0,2017-05-27,8.8,3,1,2,429.0,-37.73704,145.03697,2017,5,1,0,0,1,0,0,0,0
Heidelberg West,2,444000.0,2017-05-27,8.8,2,1,1,94.0,-37.74432,145.04721,2017,5,0,0,1,1,0,0,0,0
Heidelberg West,2,532000.0,2017-05-27,8.8,2,2,1,220.0,-37.73549,145.0487,2017,5,1,0,0,1,0,0,0,0
Highett,3,1600000.0,2017-05-27,16.0,3,2,3,598.0,-37.95357,145.02651,2017,5,1,0,0,0,0,0,1,0
Hillside,4,677000.0,2017-05-27,18.0,4,2,2,661.0,-37.69655,144.75538,2017,5,1,0,0,0,0,0,0,1
Hillside,4,737500.0,2017-05-27,18.0,4,2,2,704.0,-37.68175,144.74087,2017,5,1,0,0,0,0,0,0,1
Hoppers Crossing,3,520000.0,2017-05-27,18.4,3,2,2,530.0,-37.86713,144.71086,2017,5,1,0,0,0,0,0,0,1
Hoppers Crossing,3,553100.0,2017-05-27,18.4,3,2,2,540.0,-37.8765,144.69638,2017,5,1,0,0,0,0,0,0,1
Hoppers Crossing,3,418000.0,2017-05-27,18.4,3,2,1,435.0,-37.86767,144.68409,2017,5,1,0,0,0,0,0,0,1
Hoppers Crossing,3,505000.0,2017-05-27,18.4,3,1,1,663.0,-37.86658,144.71221,2017,5,1,0,0,0,0,0,0,1
